speaker,marker,job_title,utterance,filename,financial_quarter,call_date
Jeremy Barnum,A,"Chief Financial Officer, JPMorgan Chase & Co.","['yeah', 'thanks', 'erika', 'mean', 'good', 'question', 'there', 'lot', 'there', 'obviously', 'guess', 'would', 'start', 'saying', 'talked', 'throughthecycle', 'rotce', 'even', 'though', 'may', 'introduced', 'moment', 'lower', 'zero', 'bound', 'always', 'premised', 'sort', 'normalized', 'rate', 'environment', 'level', 'remains', 'true', 'today', 'furthermore', 'ask', 'explicitly', 'context', 'proposed', 'basel', 'iii', 'endgame', 'one', 'relevant', 'question', 'might', 'lot', 'capital', 'denominator', 'happens', 'target', 'think', 'said', 'prepared', 'remarks', 'feel', 'confident', 'company', 'ability', 'produce', 'excellent', 'returns', 'cycle', 'there', 'lot', 'moving', 'parts', 'right', 'that', 'could', 'good', 'could', 'bad', 'narrowly', 'capital', 'one', 'one', 'thing', 'point', 'straightup', 'math', 'simply', 'diluting', 'rotce', 'expanding', 'denominator', 'misses', 'possibility', 'reprice', 'repricing', 'products', 'services', 'course', 'goes', 'back', 'point', 'capital', 'increases', 'impacts', 'real', 'economy', 're', 'suggesting', 'price', 'way', 'obviously', 'need', 'get', 'right', 'returns', 'products', 'services', 'pricing', 'power', 'adjust', 'higher', 'capital', 'lot', 'moving', 'parts', 'there', 'think', 'important', 'point', 'range', 'scenarios', 'feel', 'good', 'ability', 'deliver', 'good', 'results', 'll', 'see', 'mix', 'various', 'factors', 'plays', 'especially', 'see', 'basel', 'iii', 'proposal', 'comment', 'period']",2q23-earnings-transcript.pdf,2Q23,2023-07-14
Jamie Dimon,A,"Chairman & Chief Executive Officer, JPMorgan Chase & Co.","['erika', 'would', 'add', 'one', 'thing', 'mix', 'businesses', 'earn', 'like', 'rotce', 'capitalintensive', 'look', 'kind', 'them', 'think', 'good', 'number', 'good', 'target', 'thing', 're', 'overearning', 'credit', 've', 'overearning', 'credit', 'substantial', 'amount', 'time', 'now', 're', 'quite', 'conscious', 'know', 'going', 'pick', 'normalizes', 'considerably', 'now', 'look', 'would', 'consider', 'credit', 'card', 'normalizing', 'closer', '']",2q23-earnings-transcript.pdf,2Q23,2023-07-14
Erika Najarian,Q,"Analyst, UBS Securities LLC","['followup', 'question', 'there', 'maybe', 'jeremy', 'could', 'remind', 'unemployment', 'rate', 'embedded', 'acl', 'ratio', 'second', 'quarter']",2q23-earnings-transcript.pdf,2Q23,2023-07-14
Jeremy Barnum,A,"Chief Financial Officer, JPMorgan Chase & Co.","['yeah', 'still', '']",2q23-earnings-transcript.pdf,2Q23,2023-07-14
Erika Najarian,Q,"Analyst, UBS Securities LLC","['thank', 'you']",2q23-earnings-transcript.pdf,2Q23,2023-07-14
John McDonald,Q,"Analyst, Autonomous Research","['good', 'morning', 'jeremy', 'wanted', 'ask', 'capital', 'wake', 'barr', 'speech', 'details', 'yet', 'kind', 'wanted', 'ask', 'options', 'strategies', 'mitigation', 'rwa', 'potentially', 'gsib', 'front', 'well', 'contemplate', 'heard', 'recently']",2q23-earnings-transcript.pdf,2Q23,2023-07-14
Jeremy Barnum,A,"Chief Financial Officer, JPMorgan Chase & Co.","['yeah', 'thanks', 'john', 'obviously', 're', 'thinking', 'lot', 'hand', 'much', 'lot', 'detailed', 'rumors', 'might', 'lead', 'start', 'try', 'planning', 'seem', 'like', 'time', 'real', 'actually', 'going', 'get', 'proposal', 'presumably', 'sometime', 'month', 'something', 'soon', 'enough', 'll', 'get', 'see', 'something', 'actually', 'paper', 'stop', 'kind', 'guesswork', 'said', 'that', 'indulging', 'little', 'bit', 'guesswork', 'seem', 'like', 'biggest', 'single', 'driver', 'increase', 'people', 'talking', 'about', 'including', 'chair', 'powell', 'number', 'vice', 'chair', 'barr', 'rwa', 'winds', 'roughly', 'same', 'way', 'operational', 'risk', 'getting', 'introduced', 'standardized', 'pillar', 'little', 'bit', 'straightup', 'acrosstheboard', 'tax', 'everything', 'kind', 'hard', 'optimize', 'way', 'that', 'exception', 'obviously', 'fact', 'simply', 'increase', 'price', 'assuming', 'pricing', 'power', 'that', 'obviously', 'want', 'that', 'sort', 'mean', 'impacts', 'real', 'economy', 'details', 'lot', 'frtb', 'stuff', 'get', 'way', 'weeds', 'within', 'markets', 'business', 'good', 'track', 'record', 'adjusting', 'optimizing', 'time', 'around', 'may', 'fundamental', 'set', 'questions', 'around', 'business', 'mix', 'opposed', 'ability', 'sort', 'optimize', 'technical', 'way']",2q23-earnings-transcript.pdf,2Q23,2023-07-14
John McDonald,Q,"Analyst, Autonomous Research","['okay', 'that', 'helpful', 'number', 'years', 'phase', 'generating', 'capital', 'high', 'level', 'even', 'rotce', 'comes', 'bit', 'think', 'pace', 'building', 'capital', 'new', 'changes', 'versus', 'everyday', 'course', 'investing', 'buybacks', 'things', 'like', 'next', 'couple', 'years']",2q23-earnings-transcript.pdf,2Q23,2023-07-14
Jeremy Barnum,A,"Chief Financial Officer, JPMorgan Chase & Co.","['yeah', 'mean', 'guess', 'sort', 'tempted', 'give', 'standard', 'capital', 'hierarchy', 'here', 'mean', 're', 'going', 'sacrifice', 'investments', 'right', 'come', 'surprise', 'you', 'generally', 'speaking', 're', 'always', 'going', 'try', 'comply', 'new', 'requirements', 'early', 'know', 'requirements', 'visibility', 'obviously', 'given', 'much', 'organic', 'capital', 're', 'generating', 'right', 'now', 'whatever', 'answer', 'winds', 'll', 'pretty', 'easy', 'comply', 'narrowly', 'speaking', 'that', 'saying', 'consequences', 'returns', 'pricing', 'whatever', 'reason', 'things', 'exactly', 're', 'anticipating', 'see', 'sacrificing', 'investments', 'see', 'strategically', 'critical', 'order', 'comply', 'higher', 'capital', 'requirements', 'ahead', 'formal', 'timing', 'whatever']",2q23-earnings-transcript.pdf,2Q23,2023-07-14
John McDonald,Q,"Analyst, Autonomous Research","['okay', 'there', 'room', 'buybacks']",2q23-earnings-transcript.pdf,2Q23,2023-07-14
Jeremy Barnum,A,"Chief Financial Officer, JPMorgan Chase & Co.","['unlikely', 'obviously', 'would', 'unlikely', 'outcome']",2q23-earnings-transcript.pdf,2Q23,2023-07-14
John McDonald,Q,"Analyst, Autonomous Research","['okay', 'thank', 'you']",2q23-earnings-transcript.pdf,2Q23,2023-07-14
Jeremy Barnum,A,"Chief Financial Officer, JPMorgan Chase & Co.","['sorry', 'john', 'ahead', 'followup']",2q23-earnings-transcript.pdf,2Q23,2023-07-14
Jeremy Barnum,A,"Chief Financial Officer, JPMorgan Chase & Co.","['mean', 'capital', 'hierarchy', 'again', 'right', 'end', 'nothing', 'else', 'money', 'll', 'buybacks', 'talked', 'billion', 'year', 'obviously', 'lot', 'new', 'moving', 'parts', 'there', 'although', 'else', 'equal', 'given', 've', 'done', 'far', 'that', 'still', 'probably', 'reasonable', 'number', 'full', 'year', 'but', 'yeah', 'that', 'always', 'going', 'end', 'list', 'but', 'yeah']",2q23-earnings-transcript.pdf,2Q23,2023-07-14
John McDonald,Q,"Analyst, Autonomous Research","['got', 'okay', 'thank', 'you']",2q23-earnings-transcript.pdf,2Q23,2023-07-14
Jeremy Barnum,A,"Chief Financial Officer, JPMorgan Chase & Co.","['mike', 'let', 'get', 'right', 'actually', 'complaining', 'expenses', 'high', 'enough', 'right']",2q23-earnings-transcript.pdf,2Q23,2023-07-14
Jim Mitchell,Q,"Analyst, Seaport Global Securities LLC","['thanks', 'good', 'morning', 'hey', 'jeremy', 'talked', 'nii', 'guidance', 'clearly', 'fed', 'funds', 'futures', 'makes', 'sense', 'maybe', 'guess', 'first', 'could', 'kind', 'discuss', 'guess', 'comment', 'deposit', 'behavior', 'broadly', 'around', 'betas', 'mix', 'seeing', 'far', 'seems', 'coming', 'little', 'better', 'expected', 'secondly', 'probably', 'importantly', 'help', 'think', 'implications', 'higherforlonger', 'rates', 'outlook', 'nii', 'next', 'year', 'beyond', 'guess', 'intermediate', 'term', 'outlook', 'guys', 'talked', 'about']",2q23-earnings-transcript.pdf,2Q23,2023-07-14
Jeremy Barnum,A,"Chief Financial Officer, JPMorgan Chase & Co.","['fair', 'enough', 'appreciate', 'balance', 'seriousness', 've', 'always', 'pretty', 'clear', 'right', 'spending', 'throughthecycle', 'spending', 'based', 'throughthecycle', 'investment', 'throughthecycle', 'spending', 'based', 'throughthecycle', 'view', 'earningsgenerating', 'power', 'company', 'goal', 'produce', 'right', 'returns', 'broadly', 'speaking', 'nii', 'tends', 'flow', 'straight', 'bottom', 'line', 'going', 'and', 'way', 'going', 'too', 've', 'moments', 'well', 'remember', 'whether', 'opportunities', 'deploy', 'dollars', 'marketing', 'stuff', 'like', 'that', 'actually', 'looked', 'recently', 'see', 'meaningful', 'item', 'year', 'part', 'revised', 'expense', 'guidance', 'far', 'investing', 'cycle', 'honest', 'disciplined', 'revenue', 'items', 'carry', 'expense', 'loading', 'nt']",2q23-earnings-transcript.pdf,2Q23,2023-07-14
Jeremy Barnum,A,"Chief Financial Officer, JPMorgan Chase & Co.","['yeah', 'good', 'question', 'quite', 'technical', 'issue', 'think', 'past', 'way', 'number', 'constructed', 'assume', 'throughthe', 'cycle', 'betas', 'deposits', 'notion', 'like', 'number', 'would', 'include', 'deposit', 'beta', 'acceleration', 'would', 'case', 'would', 've', 'using', 'essentially', 'terminal', 'deposit', 'betas', 'based', 'forward', 'curve', 'based', 'shock', 'forward', 'curve', 'nuance', 've', 'introduced', 'recognize', 'given', 'shock', 'reprice', 'beta', 'predicts', 'instantaneous', 'get', 'sort', 'mathematical', 'consequences', 'that', 'think', 'translating', 'statement', 'expectation', 'beta', 'next', 'months', 'relative', 'nii', 'guide', 'might', 'bridge', 'far', 'sure', 'actually', 'draw', 'conclusion']",2q23-earnings-transcript.pdf,2Q23,2023-07-14
Jeremy Barnum,A,"Chief Financial Officer, JPMorgan Chase & Co.","['yes', 'let', 'emphasize', 'something', 'that', 'ahead', 'jamie']",2q23-earnings-transcript.pdf,2Q23,2023-07-14
Jamie Dimon,A,"Chairman & Chief Executive Officer, JPMorgan Chase & Co.","['yeah', 'mean', 'basically', 'yes', 'next', 'round', 'going', 'beta', 'bps', 'mean', 'whatever', 'product', 'yeah', 'that', 'lag', '', 'billion', 'time', 'actually', 'happens', 'rates', 'actually', 'rates', 'actually', '', 'billion', 'may', 'exactly', '', 'billion', 'again']",2q23-earnings-transcript.pdf,2Q23,2023-07-14
Jeremy Barnum,A,"Chief Financial Officer, JPMorgan Chase & Co.",['yeah'],2q23-earnings-transcript.pdf,2Q23,2023-07-14
Betsy L. Graseck,Q,"Analyst, Morgan Stanley & Co. LLC",['got'],2q23-earnings-transcript.pdf,2Q23,2023-07-14
Jeremy Barnum,A,"Chief Financial Officer, JPMorgan Chase & Co.","['yeah', 'exactly', 'going', 'say', 'betsy', 'projection', 'billion', 'coming', 'significantly', 'lower', 'number', 'contains', 'element', 'internal', 'migration', 'well', 'potential', 'means', 'guaranteed', 'productlevel', 'reprice', 'furthermore', 'then', 'obviously', 'dynamics', 'little', 'bit', 'different', 'different', 'business', 'segments', 'move', 'large', 'corporate', 'wholesale', 'consumer']",2q23-earnings-transcript.pdf,2Q23,2023-07-14
Betsy L. Graseck,Q,"Analyst, Morgan Stanley & Co. LLC","['okay', 'right', 'thank', 'you', 'appreciate']",2q23-earnings-transcript.pdf,2Q23,2023-07-14
Jeremy Barnum,A,"Chief Financial Officer, JPMorgan Chase & Co.",['yeah'],2q23-earnings-transcript.pdf,2Q23,2023-07-14
Matt O'Connor,Q,"Analyst, Deutsche Bank Securities, Inc.","['good', 'morning', 'camp', 'eventually', 'consumers', 'want', 'deposit', 'rate', 'sensitivity', 'here', 'guess', 'would', 'make', 'change', 'rates', 'meaningfully', 'top', 'two', 'banks', 'consumer', 'market', 'share', 'loantodeposit', 'ratios', 'low', 'outlook', 'loan', 'growth', 'think', 'others', 'fairly', 'sluggish', 'least', 'outside', 'card', 'get', 'common', 'sense', 'that', 've', 'seen', 'historically', 'really', 'kind', 'big', 'divergence', 'among', 'big', 'banks', 'everybody', 'else', 'big', 'banks', 'need', 'pay', 'much', 'deposits', 'slew', 'reasons', 'would', 'make', 'change', 'that']",2q23-earnings-transcript.pdf,2Q23,2023-07-14
Jeremy Barnum,A,"Chief Financial Officer, JPMorgan Chase & Co.","['yeah', 'end', 'matt', 'feedback', 'field', 'competition', 'feedback', 'field', 'jamie', 'ahead']",2q23-earnings-transcript.pdf,2Q23,2023-07-14
Jamie Dimon,A,"Chairman & Chief Executive Officer, JPMorgan Chase & Co.","['think', 'every', 'bank', 'different', 'position', 'need', 'whole', 'range', 'outcomes', 'remember', 'also', 'city', 'different', 'competition', 'arizona', 'phoenix', 'chicago', 'illinois', 'high', 'interest', 'rate', 'products', 'combination', 'things', 'call', 'big', 'bank', 'versus', 'small', 'bank', 'going', 'see', 'everyone', 'reports', 'kind', 'paid', 'little', 'things', 'things', 'like', 'that', 'look', 'guys', 'would', 'take', 'given', 'think', 'mistake', 'little', 'pricing', 'power', 'business', 'betas', 'going', 'take', 'given', 'circumstance', 've', 'ever', 'seen', 'history', 'banking', 'rates', 'get', 'certain', 'point', 'competing', 'products', 'rates', 'migration', 'direct', 'rates', 'movement', 'cds', 'money', 'market', 'funds', 're', 'going', 'compete', 'already', 'see', 'parts', 'business', 'parts']",2q23-earnings-transcript.pdf,2Q23,2023-07-14
Matt O'Connor,Q,"Analyst, Deutsche Bank Securities, Inc.","['yeah', '']",2q23-earnings-transcript.pdf,2Q23,2023-07-14
Jeremy Barnum,A,"Chief Financial Officer, JPMorgan Chase & Co.","['yeah', 'matt', 'really', 'primary', 'bank', 'relationships', 'end', 'that', 'core', 'strategy']",2q23-earnings-transcript.pdf,2Q23,2023-07-14
Matt O'Connor,Q,"Analyst, Deutsche Bank Securities, Inc.","['yeah', 'mean', 'again', 'agree', 've', 'never', 'seen', 'kind', 'loanstodeposit', 'ratios', 'banks', 'like', 'low', 'could', 'let', 'deposits', 'run', 'modest', 'amount', 'quite', 'time', 'make', 'decision', 'pay', 'mean', 've', 'seen', 'tradeoff', 'eventually', 'you', 'll', '']",2q23-earnings-transcript.pdf,2Q23,2023-07-14
Jamie Dimon,A,"Chairman & Chief Executive Officer, JPMorgan Chase & Co.","['that', 'little', 'complicated', 'lot', 'loantovalue', 'ratio', 'lower', 'regulatory', 'stuff', 'lcr', 'capital', 'ratio', 'etcetera']",2q23-earnings-transcript.pdf,2Q23,2023-07-14
Matt O'Connor,Q,"Analyst, Deutsche Bank Securities, Inc.","['got', 'okay', 'right', 'thank', 'you']",2q23-earnings-transcript.pdf,2Q23,2023-07-14
Jeremy Barnum,A,"Chief Financial Officer, JPMorgan Chase & Co.",['thanks'],2q23-earnings-transcript.pdf,2Q23,2023-07-14
Charles W. Peabody,Q,"Analyst, Portales Partners LLC","['morning', 'jeremy', 'page', 'presentation', 'show', 'liquidity', 'metrics', 'there', 'meaningful', 'deterioration', 'say', 'deterioration', 'depletion', 'excess', 'liquidity', 'obviously', 'first', 'republic', 'primarily', 'question', 'quickly', 'want', 'rebuild', 'liquidity', 'look', 'towards', 'there', 'probably', 'half', 'dozen', 'variables', 'going', 'make', 'liquidity', 'premium', 'event', 'excess', 'liquidity', 'that', 'first', 'question', 'what', 'plans', 'replenishing', 'liquidity']",2q23-earnings-transcript.pdf,2Q23,2023-07-14
Jeremy Barnum,A,"Chief Financial Officer, JPMorgan Chase & Co.","['yeah', 'charlie', 'know', 'talked', 'little', 'bit', 'investor', 'day', 'right', 'said', 'prepared', 'remarks', 'yeah', 'think', 'half', 'change', 'bank', 'lcr', 'number', 'consequence', 'first', 'republic', 'rest', 'expected', 'decrease', 'systemwide', 'deposits', 'flowing', 'hqla', 'balances', 'bank', 'lcr', 'ratio', 'that', 'entirely', 'expected', 'therefore', 'think', 'replenishing', 'notion', 'correct', 'fact', 'obviously', 'still', 'ample', 'ample', 'liquidity', 'now', 'want', 'project', 'trends', 'forward', 'that', 'different', 'story', 'that', 'sort', 'business', 'banking', 'll', 'adjust', 'accordingly', 'terms', 'asset', 'liability', 'mix', 'across', 'different', 'products', 'ensure', 'compliance', 'ratios', 'fortress', 'balance', 'sheet', 'principles', 'would', 'expect']",2q23-earnings-transcript.pdf,2Q23,2023-07-14
Jamie Dimon,A,"Chairman & Chief Executive Officer, JPMorgan Chase & Co.","['would', 'add', 'look', 'top', 'page', 'press', 'release', '', 'trillion', 'cash', 'marketable', 'securities', 'even', 'get', 'excess', 're', 'going', 'like', 'forgot', 'exact', 'number', '', 'trillion', 'think', 'excess', 'liquidity', 'liquidity', 'ratio', 'slightly', 'something', 'different', 'think', 'there', 'plenty', 'liquidity', 'system', 'and', 'course', 'multiple', 'things', 'change', 'overnight', 'wanted']",2q23-earnings-transcript.pdf,2Q23,2023-07-14
Charles W. Peabody,Q,"Analyst, Portales Partners LLC","['right', 'sort', 'wrapped', 'followup', 'take', 'billion', 'forecast', 'nii', 'year', 'implies', 'least', 'one', 'quarter', 'maybe', 'billion', 'nii', 'take', 'eventual', 'forecast', 'mid', 'billion', 'nii', 'point', 'future', 'would', 'imply', 'least', 'one', 'quarter', 'billion', 'nii', 'that', 'drop', 'hold', 'balance', 'sheet', 'steady', 'talking', 'basis', 'point']",2q23-earnings-transcript.pdf,2Q23,2023-07-14
Charles W. Peabody,Q,"Analyst, Portales Partners LLC","['drop', 'margin', 'nim', 'get', 'billion', 'billion', 'mean', 'driving', 'really', 'deposit', 'thinking', 'terms', 'interest', 'reversals', 'credit', 'deteriorates', 'rebuilding', 'liquidity', 'trying', 'get', 'better', 'sense', 'impact']",2q23-earnings-transcript.pdf,2Q23,2023-07-14
Jeremy Barnum,A,"Chief Financial Officer, JPMorgan Chase & Co.","['yeah', 'hey', 'charlie', 'would', 'think', 'really', 'entirely', 'deposit', 'story', 'complicated', 'right', 'think', 'think', 'either', 'fourth', 'quarter', 'first', 'quarter', 'put', 'little', 'chart', 'page', 'simple', 'terms', 'shows', 'dollar', 'consequences', 'whatever', 'like', 'basis', 'point', 'change', 'deposit', 'rate', 'paid', 'terms', 'nii', 'run', 'rate', 'whether', 'consequence', 'migration', 'loweryielding', 'higheryielding', 'going', 'obviously', 'big', 'impact', 'margin', 'whether', 'savings', 'reprices', 'relatively', 'small', 'changes', 'rate', 'kind', 'lot', 'money', 'got', 'couple', 'trillion', 'dollars', 'deposits', 'really', 'complicated', 'that', 're', 'forceful', 'reminding', 'people', 'expect', 'trajectory']",2q23-earnings-transcript.pdf,2Q23,2023-07-14
Mike Mayo,Q,"Analyst, Wells Fargo Securities LLC","['last', 'quick', 'followup', '']",2q23-earnings-transcript.pdf,2Q23,2023-07-14
Betsy L. Graseck,Q,"Analyst, Morgan Stanley & Co. LLC","['right', 'saying', 'earlier', 'deposit', 'betas', 'anticipate', 'going', 'accelerating', 'here', 'that', 'part', 'outlook', 'nii', 'longerterm', 'normalize', 'mids', 'right']",2q23-earnings-transcript.pdf,2Q23,2023-07-14
Charles W. Peabody,Q,"Analyst, Portales Partners LLC","['thank', 'you']",2q23-earnings-transcript.pdf,2Q23,2023-07-14
Betsy L. Graseck,Q,"Analyst, Morgan Stanley & Co. LLC","['okay', 'fair', 'think', 'change', 'marktomarket', 'today', 'think', 'forward', 'guide', 'here', 'longerterm', 'saying', 'look', 'deposit', 'betas', 'accelerating', 'qs', 'next', 'four', 'five', 'quarters', 'expect', '', 'billion', 'come', 'deposit', 'betas', 'anticipating', 'going', 'accelerating', 'here', 'trying', 'put', 'two', 'things', 'together']",2q23-earnings-transcript.pdf,2Q23,2023-07-14
Jeremy Barnum,A,"Chief Financial Officer, JPMorgan Chase & Co.","['usual', 'caveats', 'apply', 'right', 'mean', 'never', 'answer', 'going', 'always', 'given', 'change', 'rates', 'change', 'nii', 'always', 'going', 'one', 'reason', 'another', 'different', 'disclosure', 'shows', 'best', 'make', 'easy']",2q23-earnings-transcript.pdf,2Q23,2023-07-14
